PM2.5,PM10,CO,NO2,Temperature,Humidity,AQI
192,43,2.58,88,35.1,64.7,175
25,44,2.05,197,17.1,21.4,137
230,146,0.69,115,32.6,63.4,213
71,253,2.14,149,34.0,61.8,198
122,228,0.46,140,18.9,74.8,152
185,112,0.58,68,31.0,21.2,199
167,113,2.14,130,34.0,72.7,186
21,244,1.6,32,26.3,89.9,75
44,299,4.64,102,21.8,78.1,164
20,30,1.94,145,31.7,70.1,89
73,31,3.81,17,44.2,63.0,116
247,54,2.7,170,24.9,43.7,240
59,247,3.55,157,23.7,68.4,180
222,239,1.37,194,26.2,67.9,258
158,160,4.72,155,12.7,60.5,201
78,42,2.7,90,29.4,73.7,99
57,102,4.17,25,21.5,45.9,107
29,248,1.89,186,14.2,19.7,190
110,99,0.59,67,26.3,54.7,115
204,178,3.4,162,10.1,31.2,243
181,147,0.14,115,24.1,40.8,189
170,209,2.43,80,13.7,11.4,220
210,50,1.04,77,10.9,40.6,142
198,34,3.17,164,38.9,74.7,209
146,94,4.9,156,42.1,53.4,243
77,53,2.38,11,17.3,10.8,106
44,215,4.11,76,28.9,47.6,168
218,48,2.59,133,19.7,33.3,208
235,213,2.53,135,27.3,48.2,267
225,35,4.66,108,25.3,42.4,221
233,96,4.46,32,19.4,84.6,156
74,100,3.95,47,34.5,13.3,181
17,143,1.55,101,14.4,64.7,71
54,38,2.77,50,11.9,78.1,31
96,121,1.2,5,36.9,86.7,85
184,96,2.28,170,33.3,24.2,254
177,248,2.47,106,27.4,52.5,232
85,222,4.18,39,26.4,13.5,205
191,80,4.49,58,27.4,49.9,192
85,45,2.13,28,25.3,20.0,119
183,90,0.19,160,23.8,77.0,155
56,122,4.32,26,27.5,19.1,154
24,176,0.95,20,28.5,51.1,88
114,213,3.15,17,34.2,51.7,175
156,294,0.22,104,34.9,87.7,192
35,205,2.06,104,23.2,62.4,125
61,132,4.93,66,24.5,33.0,161
102,184,0.59,175,23.1,29.3,199
159,80,2.18,91,28.8,20.3,198
241,111,1.61,82,25.9,70.5,184
30,172,4.53,164,41.1,65.3,194
60,244,4.36,71,34.4,58.8,185
47,146,1.26,95,41.5,13.3,187
29,212,0.5,189,34.8,71.0,157
166,134,3.17,197,44.0,61.4,260
188,281,1.75,181,32.3,87.1,245
141,37,3.39,37,43.7,57.0,160
64,29,0.26,119,15.5,34.3,87
208,111,0.75,23,11.8,40.5,137
101,158,3.46,168,30.3,24.1,236
37,71,1.14,128,44.4,67.8,123
13,214,4.3,147,24.6,66.6,155
159,225,0.39,124,17.4,26.1,209
85,112,1.16,101,28.3,22.7,162
182,164,4.99,28,32.7,16.2,250
76,105,2.22,31,21.0,83.0,63
95,172,3.54,181,35.0,28.6,248
245,21,1.0,79,44.1,37.5,221
203,279,3.09,27,41.4,32.4,277
225,183,3.66,165,20.2,43.1,267
171,25,1.64,45,21.4,67.1,103
100,168,4.16,60,23.0,79.6,132
192,224,3.06,161,23.8,24.6,281
114,137,2.01,163,13.5,64.9,145
10,108,2.83,197,36.7,38.2,179
81,173,2.93,102,22.8,88.4,119
96,186,0.91,150,40.8,33.9,220
175,180,2.07,10,42.4,10.6,240
15,289,1.78,184,10.9,51.3,156
223,75,2.06,44,44.6,22.1,239
162,247,3.83,197,34.9,13.6,328
219,168,2.46,46,28.2,65.9,193
154,65,4.71,36,23.6,68.6,136
70,163,1.54,14,28.1,46.9,114
21,257,2.14,73,21.4,64.2,116
15,291,3.96,13,31.8,53.1,150
227,139,2.78,73,13.3,60.4,178
36,239,2.78,193,31.7,57.7,200
145,27,0.36,143,19.6,63.3,117
220,294,2.05,103,10.6,26.0,255
133,85,1.43,78,29.3,31.5,164
115,98,5.0,107,30.2,45.2,194
202,105,1.61,127,24.9,45.7,203
194,143,4.43,106,12.5,72.0,179
102,221,3.41,12,41.3,39.4,199
118,169,1.77,181,31.4,23.0,239
108,65,2.76,156,14.0,30.1,161
177,132,4.22,165,27.9,27.2,264
151,110,4.43,23,27.4,68.5,148
44,160,0.89,6,12.1,47.6,57
185,237,1.76,59,31.2,66.7,200
246,96,1.74,143,38.3,43.3,259
93,171,0.31,21,36.2,81.2,100
65,258,3.03,174,17.1,88.7,155
186,134,4.29,65,40.2,63.6,218
150,113,1.97,135,22.0,79.1,147
198,67,3.73,90,43.1,50.6,227
239,210,3.18,39,12.5,84.8,170
58,31,1.94,107,27.0,76.5,78
55,175,0.79,70,30.9,89.3,88
122,191,3.58,5,18.7,59.8,133
199,196,4.29,139,37.0,72.3,258
145,76,3.46,152,31.9,53.4,201
52,222,0.19,175,10.6,30.7,155
157,204,1.16,123,31.3,38.4,224
133,140,0.44,138,27.2,81.5,141
106,245,2.89,59,16.9,14.5,198
99,221,3.81,104,44.9,57.3,228
48,235,0.64,25,41.4,39.8,153
94,62,4.21,55,20.2,40.9,129
186,42,2.82,178,28.9,80.8,182
201,174,3.48,167,21.1,78.3,218
71,205,4.86,104,37.1,57.9,203
115,268,0.51,12,42.6,31.8,201
116,256,4.52,72,22.6,48.0,206
63,153,0.72,111,38.2,42.7,162
135,41,2.03,148,27.4,38.3,175
242,107,4.27,71,23.9,18.2,253
18,172,4.54,196,42.8,53.4,216
97,144,2.58,6,27.9,34.1,141
46,98,3.01,5,26.4,62.9,74
58,70,3.57,190,33.5,35.5,193
50,235,4.18,5,19.1,44.5,133
26,195,0.7,106,21.4,14.2,149
97,272,4.07,119,42.6,89.4,214
30,265,2.46,139,33.7,50.6,191
60,246,2.31,92,38.9,11.9,229
68,125,2.18,96,19.5,53.3,117
176,212,2.6,22,29.0,79.6,164
192,55,4.73,92,44.0,71.8,212
50,223,2.79,164,21.2,66.1,161
48,286,4.77,177,15.6,21.2,238
150,287,0.98,37,27.9,62.6,178
201,189,3.65,77,23.6,71.3,200
20,58,4.08,181,15.6,55.8,116
247,158,3.43,165,41.1,81.4,272
156,71,3.07,32,44.7,32.2,200
148,160,2.87,91,29.9,29.4,217
86,165,4.32,57,37.1,79.6,153
136,203,4.13,48,40.1,60.0,209
55,171,0.7,84,34.5,10.1,178
54,220,4.26,187,11.5,38.3,195
10,147,2.13,142,15.5,78.6,79
177,272,1.34,18,12.5,12.2,203
117,285,4.36,107,10.3,10.3,240
28,207,2.22,40,20.7,32.5,123
85,249,4.06,38,23.7,83.1,137
81,290,1.39,92,18.4,82.1,132
209,278,0.12,150,12.3,51.5,222
198,217,2.53,20,28.5,54.3,200
118,75,0.59,169,19.6,36.6,157
21,222,3.8,45,37.9,29.5,179
198,290,1.45,29,10.3,75.2,157
249,128,2.27,130,39.5,18.5,298
170,135,0.53,12,43.4,49.0,173
54,111,1.5,116,35.1,60.8,131
99,157,3.93,98,35.7,18.3,228
112,76,0.84,88,42.7,51.6,156
229,69,3.27,150,17.3,56.2,206
206,90,4.6,72,44.8,69.4,225
17,101,3.43,180,37.1,28.8,190
162,124,4.07,71,35.4,33.5,224
100,107,0.63,150,22.6,55.6,137
183,21,1.33,115,29.1,88.7,126
96,103,4.48,22,32.9,27.4,170
167,62,3.6,60,31.7,88.9,136
246,173,3.23,155,34.7,67.1,271
184,113,3.35,39,12.9,76.1,124
224,152,2.13,138,22.4,17.2,261
186,84,0.32,122,25.2,34.0,186
184,276,3.94,30,19.1,14.6,249
93,232,3.43,65,16.0,39.7,168
91,167,2.42,92,14.9,88.5,97
155,80,4.51,19,22.8,18.4,181
203,168,1.75,95,27.3,55.0,207
77,107,1.54,36,12.2,10.5,114
231,297,4.38,144,43.1,67.0,325
170,101,4.01,137,36.8,25.8,258
136,148,2.62,68,35.6,20.4,216
173,299,0.74,90,16.1,37.0,214
91,289,1.15,159,31.1,71.7,197
238,222,3.32,49,28.5,18.5,276
156,43,1.99,39,44.4,28.4,186
248,227,4.2,30,36.2,10.7,307
165,299,4.75,27,30.2,87.5,203
177,224,4.05,145,39.8,57.4,276
93,171,1.95,135,15.4,67.6,134
122,45,3.96,33,10.5,62.1,86
234,213,1.82,198,34.2,21.5,325
85,257,0.92,68,13.4,57.6,125
131,94,0.26,160,14.0,20.5,167
152,182,1.99,168,36.1,42.1,247
50,48,4.53,117,19.5,55.5,115
176,184,1.27,138,32.0,54.7,220
11,205,1.11,143,42.1,19.5,200
200,73,4.85,170,21.1,12.8,267
38,61,0.22,122,17.6,73.9,49
114,157,3.95,166,13.7,68.1,169
211,206,1.67,71,14.6,16.5,225
203,223,0.28,112,12.2,20.2,220
60,61,4.6,178,13.1,81.4,110
84,45,0.78,90,25.1,71.5,78
214,75,2.8,33,21.2,89.7,123
19,272,1.44,64,34.7,30.3,170
151,141,0.42,58,40.5,49.0,177
219,125,0.34,97,37.5,28.9,235
60,149,0.67,73,28.6,59.8,108
127,177,0.45,121,13.6,19.2,177
210,250,3.83,13,34.8,20.2,272
130,110,2.48,130,22.7,15.8,204
48,41,1.78,81,13.0,65.5,47
37,129,2.15,14,39.5,49.5,113
12,68,4.65,106,21.8,59.4,99
93,148,4.56,62,17.6,80.3,116
207,92,3.61,117,40.5,69.2,225
164,72,4.43,184,41.6,46.9,257
126,187,1.67,166,21.9,88.7,157
11,64,1.97,110,22.4,46.5,86
102,124,3.11,39,30.3,19.0,176
175,169,3.16,107,35.7,89.4,194
140,165,2.46,107,12.2,11.8,199
153,223,2.06,165,30.8,54.0,237
103,186,4.93,164,43.3,34.7,274
49,220,4.12,187,19.2,50.3,194
11,153,2.23,101,41.8,54.7,143
90,230,3.66,140,43.3,29.2,264
178,67,1.42,178,19.4,54.5,178
21,145,0.59,146,36.4,70.5,120
172,258,1.83,140,18.4,31.3,243
244,26,2.07,110,35.8,40.7,225
74,291,0.18,75,37.9,31.5,200
64,56,4.09,81,18.7,75.6,83
54,230,1.86,58,35.1,68.0,140
216,184,2.94,25,38.4,79.7,199
227,144,0.46,115,22.6,23.6,228
110,211,0.96,79,15.9,15.9,175
222,237,4.46,18,13.2,19.6,240
71,233,3.08,6,30.1,22.9,175
58,81,4.76,193,44.2,52.6,213
136,180,4.99,112,38.8,87.7,206
232,85,1.92,149,25.3,38.6,232
162,258,1.56,82,28.8,86.7,177
32,39,4.31,52,19.8,13.1,118
161,207,4.99,95,15.7,84.1,177
47,101,3.19,140,26.9,24.5,171
37,221,4.0,188,26.2,83.0,169
30,151,3.93,21,28.3,14.5,150
191,56,1.84,16,43.3,85.9,137
116,151,2.91,170,31.1,26.1,236
155,96,4.18,150,31.2,34.2,236
173,108,3.47,30,14.5,49.3,145
108,272,0.2,41,44.9,40.5,203
182,213,1.75,74,37.0,63.4,212
128,195,0.81,173,40.7,88.0,193
82,52,1.24,83,24.5,58.5,92
190,77,4.54,174,27.6,67.7,220
239,220,0.28,94,28.3,17.0,265
131,47,1.18,45,16.8,60.2,82
39,54,1.62,179,34.1,46.3,145
197,144,3.12,146,41.6,80.9,233
117,61,2.72,133,15.7,41.1,147
107,104,1.17,21,13.0,64.4,66
41,207,0.9,187,35.8,28.3,209
204,130,1.26,57,19.6,30.7,184
204,290,2.56,122,31.8,40.1,286
165,124,1.43,113,34.4,34.3,213
181,60,4.74,163,21.3,30.3,233
88,234,2.37,194,38.5,14.0,278
50,90,0.39,140,29.2,76.9,93
72,75,3.67,162,40.4,15.1,225
32,255,1.71,81,36.7,81.0,134
113,124,3.3,84,40.4,20.0,221
84,181,1.47,198,10.7,15.2,196
57,210,2.9,49,18.5,55.0,122
169,28,3.88,22,13.2,50.2,116
66,79,4.65,103,25.5,49.3,146
127,244,1.38,177,41.1,56.0,247
109,207,1.74,151,26.4,33.0,214
133,89,2.37,72,39.7,63.0,162
170,188,4.64,87,21.5,50.2,215
161,81,4.52,54,21.9,36.8,178
176,33,0.54,29,41.3,76.1,121
43,183,0.75,170,24.9,68.2,133
193,264,2.53,125,37.6,41.5,284
165,27,0.62,168,18.3,77.8,122
174,173,1.79,72,43.2,83.6,188
16,55,0.83,60,30.1,52.9,64
205,67,3.22,43,36.6,27.2,218
174,104,4.75,67,13.1,83.3,135
65,47,4.98,132,27.2,25.2,178
74,215,1.94,139,41.5,13.9,245
202,227,3.04,126,40.7,36.2,295
56,223,4.3,190,11.6,68.2,168
157,123,0.68,63,20.6,83.9,104
28,249,3.48,52,25.5,61.0,134
166,120,2.1,137,16.0,86.1,140
211,48,1.11,40,35.5,17.4,200
197,146,2.07,92,16.5,14.9,217
155,29,0.47,29,22.1,58.3,88
229,125,3.51,177,33.2,87.3,236
172,186,1.34,23,26.9,50.2,168
180,276,1.63,139,35.8,14.1,302
248,296,0.69,190,43.6,27.7,355
232,84,4.34,70,14.1,29.6,211
228,290,2.52,84,34.8,37.0,292
135,207,2.9,171,18.1,13.5,249
148,157,2.89,129,24.5,82.4,168
58,124,2.11,150,11.2,51.2,118
122,53,1.04,107,14.8,63.7,96
47,129,3.75,133,21.2,15.4,179
73,52,0.72,195,22.0,14.3,167
78,250,0.61,135,41.5,56.9,200
145,285,3.58,131,36.0,81.0,237
171,201,1.12,25,44.0,52.3,202
185,84,1.6,130,31.0,80.2,167
125,20,2.43,128,18.5,74.9,106
193,152,2.3,162,21.5,16.1,256
213,99,3.57,15,21.2,26.2,194
239,290,3.15,26,21.4,62.6,228
74,260,3.26,115,33.6,45.5,215
40,47,3.6,129,28.6,33.3,145
141,242,1.53,61,23.5,43.5,186
122,42,1.68,93,15.2,45.6,112
118,128,2.25,135,10.8,82.8,112
187,126,1.61,162,17.7,18.3,229
78,164,4.93,132,13.8,32.4,185
167,158,4.09,49,37.5,53.0,213
129,118,0.91,40,13.9,65.9,86
97,142,0.13,91,35.3,60.5,138
196,100,0.31,122,23.5,85.3,141
76,29,1.3,76,12.6,73.6,41
84,27,0.66,196,38.4,54.6,157
54,224,2.71,186,30.3,27.2,229
13,216,4.3,72,18.3,46.1,133
163,217,3.71,182,41.3,65.5,273
164,49,1.16,107,11.6,77.0,97
183,39,2.06,163,17.1,86.8,136
116,67,2.59,33,36.3,58.4,131
201,149,4.07,191,34.8,52.2,279
228,151,4.21,168,20.1,11.4,297
243,73,4.56,109,12.2,15.8,241
60,284,2.6,77,40.0,22.5,229
59,234,3.5,123,21.0,14.4,211
15,62,0.65,89,16.8,42.1,59
68,93,2.87,199,28.1,37.0,189
134,297,1.32,93,41.9,61.0,229
152,261,2.22,93,11.5,52.9,183
39,149,3.21,80,36.8,57.7,144
179,213,1.36,143,30.0,47.8,236
238,51,0.36,120,24.9,32.2,203
131,125,0.15,143,36.0,86.2,147
134,223,0.21,158,43.8,16.9,269
46,20,0.14,57,18.0,85.1,4
179,264,0.64,146,15.0,34.9,228
133,91,1.27,68,42.0,51.0,166
110,34,1.18,142,33.4,18.7,181
44,72,4.94,35,25.3,15.7,141
96,27,1.6,40,30.1,44.4,103
143,65,0.72,14,36.1,69.3,106
205,133,2.77,30,37.1,31.5,224
27,166,4.3,24,42.2,55.0,145
210,185,3.42,129,24.9,32.3,263
122,158,1.55,48,20.3,41.1,142
38,136,2.85,66,32.4,82.5,97
86,295,3.6,83,24.6,78.5,171
68,296,3.67,13,30.8,51.3,175
184,197,3.37,75,24.7,29.0,235
135,173,4.37,94,15.4,25.5,206
154,220,4.36,28,26.4,86.3,164
118,134,2.94,144,34.2,26.2,228
233,178,2.21,64,38.0,74.7,218
249,61,3.24,88,27.3,39.5,225
31,266,4.11,124,15.8,88.9,128
77,87,0.13,82,24.5,39.5,108
78,215,4.96,20,37.5,38.1,198
174,109,1.0,33,24.5,61.0,130
242,130,2.4,164,34.4,86.9,231
58,164,4.37,123,27.8,88.1,138
150,294,1.2,39,18.4,66.6,160
171,198,2.44,47,37.9,70.4,193
118,260,0.75,100,12.9,55.1,155
95,172,2.04,123,28.4,70.5,155
62,123,0.97,57,17.3,78.8,56
132,94,1.88,24,12.3,48.9,98
96,147,1.93,119,27.6,59.6,154
188,218,4.97,12,27.5,53.0,215
140,173,4.97,126,34.7,55.0,236
51,75,0.66,46,36.1,81.2,64
107,297,3.66,81,35.5,38.4,244
169,38,0.35,74,24.3,26.7,150
118,178,0.25,115,32.1,46.5,178
60,45,0.62,20,30.2,26.6,91
94,188,4.83,73,24.8,49.9,180
183,42,4.71,57,30.9,82.3,153
136,66,1.05,177,43.2,59.4,196
245,32,0.89,183,16.8,78.4,169
30,236,1.28,10,41.7,23.3,162
53,213,2.63,127,11.9,82.1,109
148,163,2.89,37,20.8,58.1,150
112,92,1.19,19,20.1,12.5,130
77,175,3.81,18,31.9,60.6,139
138,96,1.62,171,14.6,86.1,125
101,188,4.62,67,40.9,16.3,245
200,104,3.32,9,39.0,56.6,189
33,201,2.24,125,32.8,83.2,131
134,131,3.97,94,26.0,10.8,224
236,249,4.11,111,42.7,60.5,303
150,115,1.52,184,39.1,48.0,228
120,187,1.76,20,27.5,37.8,158
107,175,4.69,103,34.6,60.2,203
148,124,0.91,170,29.8,14.2,233
237,212,0.31,57,30.6,70.2,199
188,151,2.32,81,21.6,10.4,227
26,157,4.03,97,26.2,34.6,157
108,289,3.88,185,12.7,50.3,228
91,57,4.61,178,22.5,40.2,184
113,64,2.71,102,34.4,34.6,177
223,182,0.59,102,43.4,76.5,223
161,272,2.98,147,43.7,84.8,253
28,188,3.91,63,29.5,79.9,113
174,293,0.56,182,31.2,51.8,263
240,39,0.95,141,16.5,80.7,149
94,258,0.16,30,34.3,83.7,122
17,289,3.01,7,12.5,42.7,110
37,50,4.44,104,20.0,32.7,126
14,123,3.39,51,33.4,17.9,147
154,189,4.91,9,20.9,48.3,179
110,205,0.41,66,11.7,85.7,84
173,147,4.52,88,39.1,54.9,234
127,229,4.09,137,20.9,63.4,206
156,272,1.64,142,12.2,19.0,238
73,38,4.87,84,12.6,21.5,133
100,219,1.51,67,18.8,47.2,148
126,239,4.46,29,16.2,86.1,137
107,155,4.42,48,37.1,38.9,198
20,242,3.81,157,21.3,80.2,145
63,22,2.86,162,38.2,19.6,188
182,255,0.69,18,16.1,59.4,154
56,247,2.71,90,27.3,58.0,161
149,161,1.85,175,34.1,78.8,200
158,28,3.98,160,32.8,10.3,246
148,209,3.81,23,31.0,25.2,220
240,184,4.56,106,42.4,27.6,320
229,158,0.17,174,18.0,86.0,183
14,295,4.06,24,27.3,22.3,177
218,72,4.7,83,40.9,13.0,279
193,194,3.97,143,12.7,52.8,224
29,129,0.74,186,12.0,52.3,106
178,222,0.5,102,18.2,77.5,160
55,155,0.2,125,32.2,85.9,104
21,23,3.18,156,19.1,53.1,96
79,174,3.19,21,16.7,84.4,81
26,191,4.94,160,26.1,68.0,167
124,66,2.05,54,31.5,31.2,155
156,113,1.73,187,18.7,84.3,157
163,67,3.16,14,20.5,63.4,116
57,259,4.15,153,31.5,43.1,228
117,232,4.69,62,43.1,64.4,221
245,158,4.04,166,33.6,42.1,301
61,224,2.19,99,37.4,19.1,214
105,92,3.21,111,22.8,67.5,134
79,23,4.3,175,19.5,75.9,122
192,95,2.5,143,25.9,68.3,190
237,96,1.16,37,38.2,28.3,221
111,275,0.93,190,26.0,86.5,188
84,121,0.1,50,39.6,12.0,166
170,125,3.62,193,44.6,36.6,288
199,58,0.64,194,12.5,30.8,195
225,294,1.29,133,11.6,13.9,276
160,107,1.56,153,15.2,42.5,176
152,230,2.85,66,23.5,59.8,187
164,96,2.05,196,14.6,80.6,158
212,96,3.41,91,40.5,89.2,197
201,47,0.37,77,10.8,74.6,96
218,264,0.71,188,21.1,47.5,265
188,85,2.55,5,16.5,67.9,112
190,285,1.75,25,42.6,77.5,215
215,224,1.55,26,33.4,47.2,220
228,77,0.43,186,41.9,72.8,226
91,220,4.49,8,44.0,48.6,199
101,244,3.49,69,27.4,40.9,200
188,161,0.7,183,18.2,52.1,206
184,103,0.42,67,16.8,64.1,123
248,162,4.88,147,17.8,68.2,247
13,52,3.44,40,34.8,38.5,103
144,171,2.15,33,11.4,55.7,125
118,177,3.54,184,11.8,82.8,161
172,160,3.81,178,31.3,88.1,217
57,270,3.92,73,32.5,28.2,214
82,131,2.44,161,33.3,25.4,210
81,163,2.21,115,23.0,64.1,139
125,228,0.15,179,38.2,43.2,237
182,243,4.64,157,28.7,11.9,318
90,62,3.06,148,13.7,37.7,143
90,283,1.1,104,37.9,74.5,183
122,263,4.61,45,43.4,73.8,216
234,22,4.58,197,12.1,49.6,222
105,144,4.95,152,23.7,47.8,205
81,287,4.38,168,27.1,56.4,235
156,103,4.99,190,15.1,27.6,237
72,35,1.3,52,40.4,52.1,109
47,78,4.23,134,19.9,10.9,171
76,196,4.13,161,37.4,48.0,229
196,82,1.23,148,33.5,36.9,224
78,68,0.58,167,30.9,64.0,129
22,265,4.9,115,16.7,61.1,157
184,34,1.55,66,17.7,40.5,139
247,274,4.37,111,11.7,10.6,306
198,111,0.12,110,18.4,30.2,184
40,298,0.2,136,22.1,60.7,149
217,225,2.38,117,39.2,15.8,309
123,113,1.27,72,22.8,18.6,163
233,244,3.48,183,36.4,61.8,308
31,218,2.87,93,25.4,70.5,127
102,290,0.48,165,37.5,35.7,248
223,253,0.9,82,44.2,49.2,268
180,65,2.0,156,18.4,85.7,143
76,83,1.01,79,40.2,85.6,99
63,249,3.98,29,31.8,34.6,186
147,268,2.14,160,38.6,74.8,241
51,265,0.56,11,32.8,57.5,123
73,94,2.47,117,24.8,88.0,97
135,176,0.55,40,18.0,48.2,129
30,242,0.73,14,12.5,72.0,53
217,209,1.27,117,28.7,71.5,216
213,71,4.31,40,44.7,49.8,226
203,107,4.63,22,35.8,73.7,186
178,85,4.15,138,21.5,30.9,223
161,169,1.74,139,39.0,19.8,262
44,39,1.43,106,36.9,44.0,120
193,52,2.79,144,19.9,85.5,151
39,65,3.64,173,10.5,50.1,115
66,92,4.97,195,14.1,60.8,155
231,152,0.74,29,40.7,59.9,201
56,74,0.34,185,39.3,20.6,185
172,80,3.5,37,20.3,41.2,159
28,27,4.18,91,20.0,66.6,73
123,291,4.25,77,37.8,87.8,209
17,265,3.42,10,42.8,23.4,188
35,195,4.77,194,37.3,42.8,233
122,135,2.6,198,31.2,17.6,251
241,290,4.58,141,18.5,29.4,317
80,212,4.84,71,28.4,40.1,197
39,169,4.25,148,18.2,53.3,155
144,150,1.62,97,38.3,28.4,220
76,121,1.06,112,23.5,28.2,148
74,289,2.79,187,39.2,72.2,232
45,229,2.32,172,23.4,87.0,143
34,86,4.4,30,38.8,35.9,140
46,29,0.59,42,21.7,65.0,32
10,68,1.36,167,25.4,30.6,126
152,130,3.78,191,31.5,84.2,208
46,238,0.57,146,12.5,63.8,119
150,76,1.67,179,43.2,74.2,198
241,132,2.0,107,30.1,13.9,269
145,152,3.15,46,27.8,57.9,165
142,90,0.87,183,39.4,52.2,206
197,102,4.32,151,40.3,33.4,279
137,76,2.29,70,28.3,31.0,167
210,290,4.59,179,42.5,56.4,338
136,130,2.39,197,12.3,66.5,167
10,95,1.45,46,14.0,12.7,81
173,177,0.79,42,30.9,55.4,170
44,39,0.12,145,22.4,23.6,114
203,150,2.71,110,26.2,21.2,248
200,141,0.63,176,21.5,59.8,202
113,60,2.02,156,24.2,34.9,170
32,186,2.99,100,38.8,45.3,174
18,149,1.45,162,30.8,38.8,155
43,42,0.96,74,44.9,61.9,101
183,298,3.9,42,37.5,47.6,264
215,270,4.74,101,19.6,87.1,228
137,28,0.59,112,19.3,38.2,128
13,32,0.86,123,21.8,69.2,48
167,71,4.8,155,39.5,30.6,263
232,228,0.29,78,11.0,50.7,189
111,57,4.89,61,18.1,54.2,127
84,119,0.12,114,41.7,36.3,171
108,212,4.38,83,32.4,47.7,211
81,210,1.61,155,17.9,32.3,185
12,70,4.7,40,17.7,10.5,114
151,160,1.65,61,40.2,27.3,217
197,187,3.31,133,41.3,66.0,257
214,128,0.49,7,19.0,71.7,119
182,226,1.29,18,24.7,32.4,195
233,129,3.89,38,39.2,42.6,245
43,215,2.69,74,37.0,13.0,203
54,171,4.65,73,38.5,29.0,202
70,262,2.2,183,28.1,72.3,192
92,147,4.36,108,41.9,58.5,202
132,124,2.3,33,21.4,26.5,155
111,29,4.9,52,15.5,30.6,134
25,167,4.8,98,34.8,75.3,144
75,159,1.71,83,28.9,26.7,166
177,209,4.44,121,39.9,36.7,287
154,113,4.25,148,12.8,63.1,175
128,248,1.13,189,39.5,54.9,249
171,82,3.16,142,20.3,46.9,192
243,44,0.46,151,32.9,82.0,183
133,287,4.2,71,11.4,27.6,218
153,30,0.96,168,31.3,69.3,155
111,220,0.45,136,35.1,22.7,227
197,145,2.06,79,22.9,59.3,180
75,209,2.93,165,17.5,79.6,150
203,108,4.29,32,28.8,46.6,200
227,135,4.87,125,39.2,67.9,263
22,196,2.25,13,21.3,75.6,64
193,33,0.4,138,18.8,20.9,182
120,276,3.77,127,19.8,66.5,204
168,228,2.87,53,43.2,83.6,205
43,124,2.29,95,22.6,56.1,108
48,166,1.62,129,10.1,24.9,136
204,298,2.56,80,37.4,20.2,303
145,28,1.76,154,34.5,30.8,198
224,137,3.81,108,14.5,18.3,245
215,113,2.77,180,44.5,51.1,279
129,163,4.4,153,31.3,15.6,265
135,33,2.76,37,27.5,27.9,146
64,276,1.27,188,23.4,45.2,204
36,205,4.27,161,41.5,47.9,221
127,226,2.83,57,18.5,55.2,164
230,191,1.11,44,20.0,66.4,174
240,289,3.16,22,14.3,13.8,261
62,240,1.85,179,36.6,16.4,249
48,171,4.24,17,30.8,14.9,171
74,130,2.32,159,31.3,43.9,181
154,202,3.66,194,17.6,13.3,273
242,91,0.57,78,32.8,69.7,181
167,93,2.04,100,36.8,27.8,217
190,234,4.92,109,22.5,85.1,217
22,42,4.06,177,38.0,48.9,162
30,87,0.88,135,22.2,45.7,102
156,112,1.46,154,36.5,72.4,188
62,82,1.72,159,11.2,67.1,91
28,243,3.29,187,29.3,58.6,194
66,244,3.81,71,43.9,84.8,175
34,122,3.77,37,44.3,43.8,150
223,234,2.6,6,19.9,74.7,175
40,211,4.07,79,25.4,40.4,165
90,179,2.24,178,12.2,77.1,139
192,226,0.71,78,40.6,30.8,252
32,288,2.87,165,29.9,33.1,223
41,213,4.77,190,23.5,64.2,190
199,171,3.99,139,13.9,27.0,247
83,256,2.94,147,43.1,28.3,264
19,107,3.27,30,28.6,34.4,109
237,30,4.66,143,19.9,64.3,206
209,206,2.2,132,22.3,81.2,204
63,233,1.72,170,19.5,64.0,161
61,34,4.89,31,31.1,76.2,88
157,285,4.33,139,42.5,53.5,294
169,92,1.68,133,40.0,15.5,246
123,71,2.37,25,26.1,18.0,150
23,147,2.13,83,38.9,54.4,133
187,47,0.83,162,24.8,36.2,194
165,84,4.79,98,18.8,27.6,204
119,36,2.08,12,44.4,47.3,137
62,157,4.39,87,20.6,63.3,134
161,248,1.03,7,21.3,40.8,169
88,273,2.78,59,44.6,74.2,192
31,229,0.22,147,14.7,69.1,105
39,250,3.84,40,36.6,68.8,153
200,260,2.95,10,42.8,88.8,208
13,89,3.17,125,27.9,33.6,137
214,123,0.35,46,10.1,61.6,124
68,223,1.13,54,23.1,78.4,101
224,72,0.46,116,13.9,56.4,156
17,73,1.52,150,24.6,73.2,81
219,295,3.17,54,37.7,43.2,283
21,50,2.87,34,25.4,57.2,61
128,154,3.1,43,25.1,14.5,194
168,77,2.79,120,29.5,88.9,153
215,124,1.44,144,30.4,74.0,203
43,285,1.3,63,40.0,79.5,145
91,29,0.77,80,20.8,65.5,70
107,272,4.26,176,38.8,24.9,300
136,175,3.12,136,29.8,12.5,253
84,177,1.01,168,20.5,79.2,134
114,56,0.97,52,20.3,41.7,103
213,138,4.38,146,22.6,31.1,264
58,86,3.74,85,31.8,54.9,134
88,261,3.33,53,18.1,43.7,169
194,232,2.09,71,42.2,62.1,238
232,120,1.38,81,30.1,48.7,209
102,75,4.9,141,42.2,65.8,197
163,258,4.01,25,11.6,78.3,153
27,250,1.58,109,22.0,25.6,166
105,111,4.25,76,10.8,36.4,143
